Cod unic candidat ,Sex,Specializare,Profil,Fileira,Forma de învățământ,Mediu candidat,Unitate (SIIIR),Unitate (SIRUES),Clasa,Subiect ea,Subiect eb,Limba modernă,Subiect ec,Subiect ed,Promoție,NOTE_RECUN_A,NOTE_RECUN_B,NOTE_RECUN_C,NOTE_RECUN_D,NOTE_RECUN_EA,NOTE_RECUN_EB,NOTE_RECUN_EC,NOTE_RECUN_ED,STATUS_A,STATUS_B,STATUS_C,STATUS_D,STATUS_EA,STATUS_EB,STATUS_EC,STATUS_ED,ITA,SCRIS_ITC,SCRIS_PMS,ORAL_PMO,ORAL_IO,NOTA_EA,NOTA_EB,NOTA_EC,NOTA_ED,CONTESTATIE_EA,NOTA_CONTESTATIE_EA,CONTESTATIE_EB,NOTA_CONTESTATIE_EB,CONTESTATIE_EC,NOTA_CONTESTATIE_EC,CONTESTATIE_ED,NOTA_CONTESTATIE_ED,PUNCTAJ DIGITALE,STATUS,Medie
250970,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a G,Limba română (REAL),,Limba germană modernă,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Avansat,Promovat,-,Promovat,Promovat,-,-,-,-,-,7.7,,9.4,7.0,Da,9.0,Nu,,Nu,,Nu,,62.0,Promovat,8.46
252642,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a A,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Informatică MI Pascal,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,B2,B1,B1,B2,B2,8.55,,9.7,9.75,Nu,,Nu,,Nu,,Nu,,,Promovat,9.33
249890,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a D,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.2,,10.0,9.8,Nu,,Nu,,Nu,,Nu,,,Promovat,9.33
255933,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.25,,8.55,8.5,Da,8.5,Nu,,Da,9.4,Nu,,,Promovat,8.71
251093,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a G,Limba română (REAL),,Limba germană modernă,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.85,,10.0,8.1,Nu,,Nu,,Nu,,Nu,,,Promovat,8.98
255985,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Experimentat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.25,,9.8,10.0,Da,9.6,Nu,,Nu,,Nu,,75.0,Promovat,9.68
249264,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Avansat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B1,A2,A1,B2,B2,8.2,,7.0,8.25,Nu,,Nu,,Nu,,Nu,,63.0,Promovat,7.81
249768,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a D,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B1,B2,B2,B2,B1,7.25,,9.15,9.3,Nu,,Nu,,Nu,,Nu,,62.0,Promovat,8.56
255714,M,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Avansat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.9,,9.65,9.15,Nu,,Nu,,Nu,,Nu,,69.0,Promovat,9.23
246152,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a H,Limba română (REAL),Limba germană,Limba engleză,Matematică ST-NAT,Fizică TEO,2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,Avansat,Certificat,Certificat,Promovat,Promovat,Promovat,Promovat,-,-,-,-,-,9.05,7.8,9.6,8.65,Nu,,Nu,,Nu,,Nu,,,Promovat,8.77
246309,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a H,Limba română (REAL),Limba germană,Limba engleză,Matematică ST-NAT,Fizică TEO,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Experimentat,Calificativ,Avansat,Promovat,Promovat,Promovat,Promovat,B2,B1,B2,B2,B2,8.05,6.1,9.35,6.8,Nu,,Nu,,Nu,,Nu,,65.0,Promovat,7.57
246866,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a C,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,A2,A2,A1,A2,A2,7.2,,8.95,8.35,Da,7.5,Nu,,Nu,,Da,7.6,83.0,Promovat,7.91
248098,M,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B2,B1,A2,B2,B2,6.6,,9.1,9.1,Da,7.1,Nu,,Nu,,Nu,,80.0,Promovat,8.43
248164,F,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B2,B1,A1,A1,A1,5.7,,5.4,5.25,Nu,,Nu,,Nu,,Nu,,65.0,Nepromovat,5.45
249673,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a D,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,B2,A2,B2,B2,B2,8.3,,10.0,9.8,Nu,,Nu,,Nu,,Nu,,,Promovat,9.36
255774,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba franceză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,B2,B2,B2,B2,B2,8.6,,9.8,8.9,Nu,,Nu,,Nu,,Nu,,51.0,Promovat,9.1
247186,F,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B1,A2,B1,B1,B1,8.2,,6.8,8.0,Nu,,Nu,,Nu,,Nu,,56.0,Promovat,7.66
255072,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Experimentat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.3,,9.8,9.3,Nu,,Nu,,Nu,,Nu,,77.0,Promovat,9.46
250857,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a G,Limba română (REAL),,Limba germană modernă,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.5,,9.3,8.0,Nu,,Nu,,Nu,,Nu,,,Promovat,8.6
246296,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a H,Limba română (REAL),Limba germană,Limba engleză,Matematică ST-NAT,Fizică TEO,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Experimentat,Calificativ,Avansat,Promovat,Promovat,Promovat,Promovat,B2,B2,B2,B1,B1,8.45,7.8,9.9,9.3,Nu,,Nu,,Nu,,Nu,,66.0,Promovat,8.86
248814,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Informatică MI C/C++,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,A2,A2,B2,B2,8.45,,9.4,7.5,Nu,,Nu,,Nu,,Nu,,75.0,Promovat,8.45
254223,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba franceză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A2,B1,B2,B2,B2,7.1,,7.15,7.2,Nu,,Nu,,Nu,,Nu,,59.0,Promovat,7.15
252603,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a A,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Informatică MI Pascal,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B2,B1,B1,B2,B2,8.6,,9.85,8.8,Nu,,Nu,,Nu,,Nu,,62.0,Promovat,9.08
248758,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,A2,B2,B2,B2,7.75,,6.55,5.75,Nu,,Nu,,Nu,,Nu,,76.0,Promovat,6.68
254433,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B2,B1,B2,B2,B2,7.3,,9.05,8.1,Da,7.3,Nu,,Da,9.2,Da,8.5,56.0,Promovat,8.15
246409,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a H,Limba română (REAL),Limba germană,Limba engleză,Matematică ST-NAT,Chimie organică TEO Nivel I/II,2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,Experimentat,Certificat,Certificat,Promovat,Promovat,Promovat,Promovat,-,-,-,-,-,9.35,9.0,9.45,9.5,Nu,,Nu,,Nu,,Nu,,,Promovat,9.32
246394,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a H,Limba română (REAL),Limba germană,Limba engleză,Matematică ST-NAT,Fizică TEO,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,Experimentat,Calificativ,Certificat,Promovat,Promovat,Promovat,Promovat,B2,B1,B2,B2,B2,8.6,8.2,9.1,9.0,Da,8.7,Nu,,Nu,,Nu,,,Promovat,8.72
250531,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a G,Limba română (REAL),,Limba franceză,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Avansat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.7,,9.9,8.9,Nu,,Nu,,Nu,,Nu,,68.0,Promovat,9.5
252390,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a A,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Biologie vegetală și animală,2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.1,,7.8,6.85,Nu,,Nu,,Nu,,Nu,,,Promovat,7.91
255152,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Experimentat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.55,,9.75,9.6,Nu,,Nu,,Nu,,Nu,,78.0,Promovat,9.63
249032,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,A1,A1,B1,B2,7.55,,7.4,5.8,Nu,,Nu,,Nu,,Nu,,79.0,Promovat,6.91
249868,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a D,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,B1,B1,B1,B1,8.55,,9.0,7.7,Nu,,Nu,,Nu,,Nu,,79.0,Promovat,8.41
252539,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a A,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Experimentat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.65,,9.15,8.7,Nu,,Nu,,Nu,,Nu,,93.0,Promovat,9.16
251380,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a J,Limba română (UMAN),,Limba spaniolă,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,A2,A1,A2,A2,A2,7.1,,5.05,7.25,Nu,,Nu,,Nu,,Nu,,39.0,Promovat,6.46
261872,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.5,,7.4,8.9,Da,9.0,Nu,,Da,7.7,Da,9.3,,Promovat,8.43
246904,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a C,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Biologie vegetală și animală,2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,7.3,,6.75,7.65,Nu,,Nu,,Nu,,Nu,,,Promovat,7.23
249018,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B1,B1,B2,B2,B2,7.75,,7.75,6.45,Nu,,Nu,,Nu,,Nu,,65.0,Promovat,7.31
261538,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie organică TEO Nivel I/II,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B2,B1,B2,B2,B2,8.8,,9.45,8.25,Nu,,Nu,,Nu,,Nu,,88.0,Promovat,8.83
261949,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.0,,9.7,9.65,Da,8.0,Nu,,Nu,,Nu,,,Promovat,9.11
247784,F,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B2,B1,A2,A2,A2,6.95,,6.15,7.7,Nu,,Nu,,Nu,,Nu,,65.0,Promovat,6.93
246170,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a H,Limba română (REAL),Limba germană,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,Experimentat,Calificativ,Certificat,Promovat,Promovat,Promovat,Promovat,B1,B1,B2,B2,B2,9.0,8.3,9.0,7.6,Da,9.2,Da,8.7,Nu,,Da,8.8,,Promovat,8.77
251449,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a J,Limba română (UMAN),,Limba spaniolă,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,A2,A2,-,A2,A2,5.05,,5.6,8.0,Nu,,Nu,,Nu,,Nu,,39.0,Promovat,6.21
251666,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a J,Limba română (UMAN),,Limba spaniolă,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A1,B1,B1,B2,B2,8.5,,6.45,8.2,Nu,,Nu,,Nu,,Nu,,57.0,Promovat,7.71
254352,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A2,A2,A2,A2,A2,7.35,,6.25,8.35,Nu,,Nu,,Nu,,Nu,,58.0,Promovat,7.31
248219,F,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Sociologie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B2,B1,A1,A1,A1,7.5,,5.5,6.5,Nu,,Nu,,Nu,,Nu,,72.0,Promovat,6.5
260772,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie organică TEO Nivel I/II,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Experimentat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.8,,9.15,6.05,Nu,,Nu,,Nu,,Nu,,90.0,Promovat,8.0
247173,M,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,A2,A1,A1,A1,A1,5.4,,5.5,6.2,Da,5.05,Nu,,Da,5.1,Nu,,42.0,Nepromovat,5.7
246558,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a C,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,B1,A2,A1,A2,A2,7.2,,5.1,6.8,Nu,,Nu,,Nu,,Nu,,52.0,Promovat,6.36
261029,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.4,,9.9,9.75,Nu,,Nu,,Nu,,Nu,,,Promovat,9.68
249245,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,B2,B1,B1,B1,8.35,,6.95,5.65,Nu,,Nu,,Nu,,Nu,,79.0,Promovat,6.98
261749,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B2,A2,B2,B2,B2,7.5,,9.9,9.55,Da,8.8,Nu,,Nu,,Nu,,75.0,Promovat,9.41
253878,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a F,Limba română (REAL),,Limba franceză,Matematică ST-NAT,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A2,A2,B2,B2,B2,8.25,,7.4,8.35,Nu,,Nu,,Nu,,Nu,,57.0,Promovat,8.0
262007,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.4,,9.7,8.6,Nu,,Nu,,Nu,,Nu,,,Promovat,9.23
255211,F,Filologie,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a I,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,B2,B1,B2,B2,B2,6.85,,5.4,7.85,Nu,,Nu,,Nu,,Nu,,45.0,Promovat,6.7
261980,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Experimentat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.7,,10.0,9.7,Nu,,Nu,,Nu,,Nu,,79.0,Promovat,9.46
251183,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a G,Limba română (REAL),,Limba franceză,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Experimentat,Promovat,-,Promovat,Promovat,-,-,-,-,-,8.65,,9.65,8.1,Nu,,Nu,,Nu,,Nu,,75.0,Promovat,8.8
251048,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a G,Limba română (REAL),,Limba germană modernă,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,-,Certificat,Certificat,Promovat,-,Promovat,Promovat,-,-,-,-,-,9.0,,9.35,8.4,Da,9.2,Nu,,Nu,,Nu,,,Promovat,8.91
252702,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a A,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Informatică MI Pascal,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B2,B2,B2,B2,B2,8.45,,9.65,9.35,Da,9.0,Nu,,Nu,,Nu,,90.0,Promovat,9.33
249224,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Avansat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B1,A2,A1,A2,A2,6.8,,7.65,7.3,Nu,,Nu,,Nu,,Nu,,61.0,Promovat,7.25
252415,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a A,Limba română (REAL),,Limba germană modernă,Matematică MATE-INFO,Informatică MI Pascal,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,B2,B2,B2,B2,B2,9.4,,10.0,9.85,Da,9.9,Nu,,Nu,,Nu,,,Promovat,9.91
